_id,mes,pais,servicio,concepto,operador,segmento,tecnologia_de_acceso,contrato,terminal_de_telefonia_movil,linea_ba_movil,tipo_de_ba_mayorista,tipo_de_portabilidad,unidades,lineas,tasa_de_penetracion,portabilidades
10528,2021-03,España,Telefonía móvil,Líneas,Orange,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,11029201.0,23.3,
10529,2021-03,España,Telefonía móvil,Líneas,Orange,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1825208.0,3.9,
10530,2021-03,España,Telefonía móvil,Líneas,Vodafone,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,10551062.0,22.3,
10531,2021-03,España,Telefonía móvil,Líneas,Vodafone,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1674235.0,3.5,
10532,2021-03,España,Telefonía móvil,Portabilidades,Digi,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,19758.0
10533,2021-03,España,Telefonía móvil,Portabilidades,Digi,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,48875.0
10534,2021-03,España,Telefonía móvil,Portabilidades,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,151072.0
10535,2021-03,España,Telefonía móvil,Portabilidades,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,164083.0
10536,2021-03,España,Telefonía móvil,Portabilidades,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,143753.0
10537,2021-03,España,Telefonía móvil,Portabilidades,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,90960.0
10538,2021-03,España,Telefonía móvil,Portabilidades,OMV,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,44855.0
10539,2021-03,España,Telefonía móvil,Portabilidades,OMV,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,85217.0
10540,2021-03,España,Telefonía móvil,Portabilidades,Orange,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,163999.0
10541,2021-03,España,Telefonía móvil,Portabilidades,Orange,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,132602.0
10542,2021-03,España,Telefonía móvil,Portabilidades,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,187165.0
10543,2021-03,España,Telefonía móvil,Portabilidades,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,188865.0
10544,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Acceso indirecto sobre FTTH,N/A,Unidades,925735.0,,
10545,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Acceso indirecto sobre HFC,N/A,Unidades,6817.0,,
10546,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Accesos indirecto sobre par de cobre,N/A,Unidades,104516.0,,
10547,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Bucle compartido,N/A,Unidades,9055.0,,
10548,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Bucle desagregado,N/A,Unidades,529931.0,,
10549,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Concentración ATM/IP,N/A,Unidades,125189.0,,
10550,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,NEBA cobre,N/A,Unidades,54634.0,,
10551,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,NEBA FTTH,N/A,Unidades,892772.0,,
10552,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,NEBA Local,N/A,Unidades,1844724.0,,
10553,2021-04,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Reventa,N/A,Unidades,4765.0,,
10554,2021-04,España,Banda ancha fija minorista,Líneas,Digi,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,267416.0,0.6,
10555,2021-04,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,165270.0,0.3,
10556,2021-04,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,HFC,N/A,N/A,N/A,N/A,N/A,Unidades,548155.0,1.2,
10557,2021-04,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,Otros accesos banda ancha fija,N/A,N/A,N/A,N/A,N/A,Unidades,360.0,0.0,
10558,2021-04,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,11256.0,0.0,
10559,2021-04,España,Banda ancha fija minorista,Líneas,Grupo MASMOVIL,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,1899429.0,4.0,
10560,2021-04,España,Banda ancha fija minorista,Líneas,Grupo MASMOVIL,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,100855.0,0.2,
10561,2021-04,España,Banda ancha fija minorista,Líneas,Movistar,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,4678883.0,9.9,
10562,2021-04,España,Banda ancha fija minorista,Líneas,Movistar,N/A,Otros accesos banda ancha fija,N/A,N/A,N/A,N/A,N/A,Unidades,249451.0,0.5,
10563,2021-04,España,Banda ancha fija minorista,Líneas,Movistar,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,883841.0,1.9,
10564,2021-04,España,Banda ancha fija minorista,Líneas,Orange,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,3411530.0,7.2,
10565,2021-04,España,Banda ancha fija minorista,Líneas,Orange,N/A,HFC,N/A,N/A,N/A,N/A,N/A,Unidades,6508.0,0.0,
10566,2021-04,España,Banda ancha fija minorista,Líneas,Orange,N/A,Otros accesos banda ancha fija,N/A,N/A,N/A,N/A,N/A,Unidades,324.0,0.0,
10567,2021-04,España,Banda ancha fija minorista,Líneas,Orange,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,474712.0,1.0,
10568,2021-04,España,Banda ancha fija minorista,Líneas,Resto,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,2909.0,0.0,
10569,2021-04,España,Banda ancha fija minorista,Líneas,Resto,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,289.0,0.0,
10570,2021-04,España,Banda ancha fija minorista,Líneas,Vodafone,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,1508419.0,3.2,
10571,2021-04,España,Banda ancha fija minorista,Líneas,Vodafone,N/A,HFC,N/A,N/A,N/A,N/A,N/A,Unidades,1551921.0,3.3,
10572,2021-04,España,Banda ancha fija minorista,Líneas,Vodafone,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,122839.0,0.3,
10573,2021-04,España,Banda Ancha móvil,Líneas,Digi,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,913737.0,1.9,
10574,2021-04,España,Banda Ancha móvil,Líneas,Digi,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1563155.0,3.3,
10575,2021-04,España,Banda Ancha móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,5803885.0,12.2,
10576,2021-04,España,Banda Ancha móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1363257.0,2.9,
10577,2021-04,España,Banda Ancha móvil,Líneas,Movistar,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,13834469.0,29.2,
10578,2021-04,España,Banda Ancha móvil,Líneas,Movistar,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,151294.0,0.3,
10579,2021-04,España,Banda Ancha móvil,Líneas,N/A,N/A,N/A,N/A,N/A,Líneas exclusivas de datos,N/A,N/A,Unidades,1380866.0,2.9,
10580,2021-04,España,Banda Ancha móvil,Líneas,OMV,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1348232.0,2.8,
10581,2021-04,España,Banda Ancha móvil,Líneas,OMV,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,19305.0,0.0,
10582,2021-04,España,Banda Ancha móvil,Líneas,Orange,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,9878186.0,20.8,
10583,2021-04,España,Banda Ancha móvil,Líneas,Orange,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1046562.0,2.2,
10584,2021-04,España,Banda Ancha móvil,Líneas,Vodafone,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,9944460.0,21.0,
10585,2021-04,España,Banda Ancha móvil,Líneas,Vodafone,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1470042.0,3.1,
10586,2021-04,España,Telefonía fija,Líneas,Digi,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,95216.0,0.2,
10587,2021-04,España,Telefonía fija,Líneas,Euskaltel,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,227068.0,0.5,
10588,2021-04,España,Telefonía fija,Líneas,Euskaltel,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,505154.0,1.1,
10589,2021-04,España,Telefonía fija,Líneas,Grupo MASMOVIL,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,30658.0,0.1,
10590,2021-04,España,Telefonía fija,Líneas,Grupo MASMOVIL,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,1707052.0,3.6,
10591,2021-04,España,Telefonía fija,Líneas,Movistar,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,3278873.0,6.9,
10592,2021-04,España,Telefonía fija,Líneas,Movistar,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,5060880.0,10.7,
10593,2021-04,España,Telefonía fija,Líneas,Orange,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,485768.0,1.0,
10594,2021-04,España,Telefonía fija,Líneas,Orange,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,3355290.0,7.1,
10595,2021-04,España,Telefonía fija,Líneas,Vodafone,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,1501391.0,3.2,
10596,2021-04,España,Telefonía fija,Líneas,Vodafone,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,2590475.0,5.5,
10597,2021-04,España,Telefonía fija,Portabilidades,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,164693.0
10598,2021-04,España,Telefonía móvil,Líneas,Digi,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,913741.0,1.9,
10599,2021-04,España,Telefonía móvil,Líneas,Digi,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1749642.0,3.7,
10600,2021-04,España,Telefonía móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,6703083.0,14.1,
10601,2021-04,España,Telefonía móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,2919598.0,6.2,
10602,2021-04,España,Telefonía móvil,Líneas,Movistar,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,15229821.0,32.1,
10603,2021-04,España,Telefonía móvil,Líneas,Movistar,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,880320.0,1.9,
10604,2021-04,España,Telefonía móvil,Líneas,N/A,N/A,N/A,N/A,Asociados a máquinas,N/A,N/A,N/A,Unidades,7863977.0,16.6,
10605,2021-04,España,Telefonía móvil,Líneas,OMV,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1390152.0,2.9,
10606,2021-04,España,Telefonía móvil,Líneas,OMV,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,19305.0,0.0,
10607,2021-04,España,Telefonía móvil,Líneas,Orange,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,11031595.0,23.3,
10608,2021-04,España,Telefonía móvil,Líneas,Orange,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1822658.0,3.8,
10609,2021-04,España,Telefonía móvil,Líneas,Vodafone,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,10565496.0,22.3,
10610,2021-04,España,Telefonía móvil,Líneas,Vodafone,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1671987.0,3.5,
10611,2021-04,España,Telefonía móvil,Portabilidades,Digi,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,17894.0
10612,2021-04,España,Telefonía móvil,Portabilidades,Digi,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,46435.0
10613,2021-04,España,Telefonía móvil,Portabilidades,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,121534.0
10614,2021-04,España,Telefonía móvil,Portabilidades,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,132403.0
10615,2021-04,España,Telefonía móvil,Portabilidades,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,116722.0
10616,2021-04,España,Telefonía móvil,Portabilidades,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,67403.0
10617,2021-04,España,Telefonía móvil,Portabilidades,OMV,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,35624.0
10618,2021-04,España,Telefonía móvil,Portabilidades,OMV,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,71231.0
10619,2021-04,España,Telefonía móvil,Portabilidades,Orange,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,130209.0
10620,2021-04,España,Telefonía móvil,Portabilidades,Orange,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,108605.0
10621,2021-04,España,Telefonía móvil,Portabilidades,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,148319.0
10622,2021-04,España,Telefonía móvil,Portabilidades,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,144225.0
10623,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Acceso indirecto sobre FTTH,N/A,Unidades,940081.0,,
10624,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Acceso indirecto sobre HFC,N/A,Unidades,6445.0,,
10625,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Accesos indirecto sobre par de cobre,N/A,Unidades,99796.0,,
10626,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Bucle compartido,N/A,Unidades,8506.0,,
10627,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Bucle desagregado,N/A,Unidades,504490.0,,
10628,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Concentración ATM/IP,N/A,Unidades,118423.0,,
10629,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,NEBA cobre,N/A,Unidades,53473.0,,
10630,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,NEBA FTTH,N/A,Unidades,885152.0,,
10631,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,NEBA Local,N/A,Unidades,1881642.0,,
10632,2021-05,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Reventa,N/A,Unidades,4746.0,,
10633,2021-05,España,Banda ancha fija minorista,Líneas,Digi,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,288757.0,0.6,
10634,2021-05,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,176486.0,0.4,
10635,2021-05,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,HFC,N/A,N/A,N/A,N/A,N/A,Unidades,543093.0,1.1,
10636,2021-05,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,Otros accesos banda ancha fija,N/A,N/A,N/A,N/A,N/A,Unidades,385.0,0.0,
10637,2021-05,España,Banda ancha fija minorista,Líneas,Euskaltel,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,11180.0,0.0,
10638,2021-05,España,Banda ancha fija minorista,Líneas,Grupo MASMOVIL,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,1921988.0,4.1,
10639,2021-05,España,Banda ancha fija minorista,Líneas,Grupo MASMOVIL,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,95169.0,0.2,
10640,2021-05,España,Banda ancha fija minorista,Líneas,Movistar,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,4696336.0,9.9,
10641,2021-05,España,Banda ancha fija minorista,Líneas,Movistar,N/A,Otros accesos banda ancha fija,N/A,N/A,N/A,N/A,N/A,Unidades,249368.0,0.5,
10642,2021-05,España,Banda ancha fija minorista,Líneas,Movistar,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,856090.0,1.8,
10643,2021-05,España,Banda ancha fija minorista,Líneas,Orange,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,3420577.0,7.2,
10644,2021-05,España,Banda ancha fija minorista,Líneas,Orange,N/A,HFC,N/A,N/A,N/A,N/A,N/A,Unidades,6132.0,0.0,
10645,2021-05,España,Banda ancha fija minorista,Líneas,Orange,N/A,Otros accesos banda ancha fija,N/A,N/A,N/A,N/A,N/A,Unidades,324.0,0.0,
10646,2021-05,España,Banda ancha fija minorista,Líneas,Orange,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,461084.0,1.0,
10647,2021-05,España,Banda ancha fija minorista,Líneas,Resto,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,2890.0,0.0,
10648,2021-05,España,Banda ancha fija minorista,Líneas,Resto,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,295.0,0.0,
10649,2021-05,España,Banda ancha fija minorista,Líneas,Vodafone,N/A,FTTH,N/A,N/A,N/A,N/A,N/A,Unidades,1512783.0,3.2,
10650,2021-05,España,Banda ancha fija minorista,Líneas,Vodafone,N/A,HFC,N/A,N/A,N/A,N/A,N/A,Unidades,1537106.0,3.2,
10651,2021-05,España,Banda ancha fija minorista,Líneas,Vodafone,N/A,xDSL,N/A,N/A,N/A,N/A,N/A,Unidades,117412.0,0.2,
10652,2021-05,España,Banda Ancha móvil,Líneas,Digi,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,959437.0,2.0,
10653,2021-05,España,Banda Ancha móvil,Líneas,Digi,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1579001.0,3.3,
10654,2021-05,España,Banda Ancha móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,5846980.0,12.3,
10655,2021-05,España,Banda Ancha móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1346455.0,2.8,
10656,2021-05,España,Banda Ancha móvil,Líneas,Movistar,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,13802774.0,29.1,
10657,2021-05,España,Banda Ancha móvil,Líneas,Movistar,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,151379.0,0.3,
10658,2021-05,España,Banda Ancha móvil,Líneas,N/A,N/A,N/A,N/A,N/A,Líneas exclusivas de datos,N/A,N/A,Unidades,1378456.0,2.9,
10659,2021-05,España,Banda Ancha móvil,Líneas,OMV,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1369488.0,2.9,
10660,2021-05,España,Banda Ancha móvil,Líneas,OMV,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,19008.0,0.0,
10661,2021-05,España,Banda Ancha móvil,Líneas,Orange,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,9873769.0,20.8,
10662,2021-05,España,Banda Ancha móvil,Líneas,Orange,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1044100.0,2.2,
10663,2021-05,España,Banda Ancha móvil,Líneas,Vodafone,N/A,N/A,Pospago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,9950121.0,21.0,
10664,2021-05,España,Banda Ancha móvil,Líneas,Vodafone,N/A,N/A,Prepago,N/A,Líneas de voz y datos,N/A,N/A,Unidades,1488639.0,3.1,
10665,2021-05,España,Telefonía fija,Líneas,Digi,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,102778.0,0.2,
10666,2021-05,España,Telefonía fija,Líneas,Euskaltel,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,226231.0,0.5,
10667,2021-05,España,Telefonía fija,Líneas,Euskaltel,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,507113.0,1.1,
10668,2021-05,España,Telefonía fija,Líneas,Grupo MASMOVIL,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,29603.0,0.1,
10669,2021-05,España,Telefonía fija,Líneas,Grupo MASMOVIL,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,1723735.0,3.6,
10670,2021-05,España,Telefonía fija,Líneas,Movistar,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,3396105.0,7.2,
10671,2021-05,España,Telefonía fija,Líneas,Movistar,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,4904415.0,10.3,
10672,2021-05,España,Telefonía fija,Líneas,Orange,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,485494.0,1.0,
10673,2021-05,España,Telefonía fija,Líneas,Orange,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,3344651.0,7.1,
10674,2021-05,España,Telefonía fija,Líneas,Vodafone,Negocios,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,1485108.0,3.1,
10675,2021-05,España,Telefonía fija,Líneas,Vodafone,Residencial,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,2567248.0,5.4,
10676,2021-05,España,Telefonía fija,Portabilidades,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Unidades,,,171985.0
10677,2021-05,España,Telefonía móvil,Líneas,Digi,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,959441.0,2.0,
10678,2021-05,España,Telefonía móvil,Líneas,Digi,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1767446.0,3.7,
10679,2021-05,España,Telefonía móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,6776660.0,14.3,
10680,2021-05,España,Telefonía móvil,Líneas,Grupo MASMOVIL,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,2863817.0,6.0,
10681,2021-05,España,Telefonía móvil,Líneas,Movistar,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,15203787.0,32.1,
10682,2021-05,España,Telefonía móvil,Líneas,Movistar,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,866559.0,1.8,
10683,2021-05,España,Telefonía móvil,Líneas,N/A,N/A,N/A,N/A,Asociados a máquinas,N/A,N/A,N/A,Unidades,8013304.0,16.9,
10684,2021-05,España,Telefonía móvil,Líneas,OMV,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1411397.0,3.0,
10685,2021-05,España,Telefonía móvil,Líneas,OMV,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,19008.0,0.0,
10686,2021-05,España,Telefonía móvil,Líneas,Orange,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,11037682.0,23.3,
10687,2021-05,España,Telefonía móvil,Líneas,Orange,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1823787.0,3.8,
10688,2021-05,España,Telefonía móvil,Líneas,Vodafone,N/A,N/A,Pospago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,10566951.0,22.3,
10689,2021-05,España,Telefonía móvil,Líneas,Vodafone,N/A,N/A,Prepago,Sin tipo de terminal,N/A,N/A,N/A,Unidades,1698842.0,3.6,
10690,2021-05,España,Telefonía móvil,Portabilidades,Digi,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,17571.0
10691,2021-05,España,Telefonía móvil,Portabilidades,Digi,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,49826.0
10692,2021-05,España,Telefonía móvil,Portabilidades,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,108997.0
10693,2021-05,España,Telefonía móvil,Portabilidades,Grupo MASMOVIL,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,129911.0
10694,2021-05,España,Telefonía móvil,Portabilidades,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,108539.0
10695,2021-05,España,Telefonía móvil,Portabilidades,Movistar,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,65589.0
10696,2021-05,España,Telefonía móvil,Portabilidades,OMV,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,37070.0
10697,2021-05,España,Telefonía móvil,Portabilidades,OMV,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,71143.0
10698,2021-05,España,Telefonía móvil,Portabilidades,Orange,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,129915.0
10699,2021-05,España,Telefonía móvil,Portabilidades,Orange,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,105291.0
10700,2021-05,España,Telefonía móvil,Portabilidades,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,Exportados,Unidades,,,144704.0
10701,2021-05,España,Telefonía móvil,Portabilidades,Vodafone,N/A,N/A,N/A,N/A,N/A,N/A,Importados,Unidades,,,125036.0
10702,2021-06,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Acceso indirecto sobre FTTH,N/A,Unidades,957816.0,,
10703,2021-06,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Acceso indirecto sobre HFC,N/A,Unidades,6045.0,,
10704,2021-06,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Accesos indirecto sobre par de cobre,N/A,Unidades,94668.0,,
10705,2021-06,España,Banda ancha fija mayorista,Líneas,N/A,N/A,N/A,N/A,N/A,N/A,Bucle compartido,N/A,Unidades,8064.0,,
