periodo,provincia,ccaa,operador,tecnologia_de_acceso,servicio,id,anno,concepto,tecnologia_de_acceso_baf,tipo_de_estaciones_base,tipo_de_ba_mayorista,unidades,lineas_o_accesos,estaciones_base,tasa_de_penetracion
2007-01-01,Barcelona,Cataluña,nan,nan,Estaciones Base,636,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,7027.0,0.0
2007-01-01,Barcelona,Cataluña,nan,nan,Servicios audiovisuales,214,2007,Abonados,nan,nan,nan,Unidades,483537.0,0.0,9.1
2007-01-01,Bizkaia,País Vasco,Otros,nan,Banda ancha fija,681,6021,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,102077.0,0.0,8.9
2007-01-01,Bizkaia,País Vasco,Otros,nan,Telefonía fija,242,2007,Líneas,nan,nan,nan,Unidades,203249.0,0.0,17.8
2007-01-01,Bizkaia,País Vasco,Otros,nan,Banda ancha fija,459,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,2959.0,0.0,0.3
2007-01-01,Bizkaia,País Vasco,Otros,nan,Telefonía fija,243,2007,Líneas,nan,nan,nan,Unidades,2928.0,0.0,0.3
2007-01-01,Bizkaia,País Vasco,Movistar,nan,Banda ancha fija,231,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,79865.0,0.0,7.0
2007-01-01,Bizkaia,País Vasco,Movistar,nan,Telefonía fija,244,2007,Líneas,nan,nan,nan,Unidades,347365.0,0.0,30.4
2007-01-01,Bizkaia,País Vasco,Movistar,nan,Telefonía móvil,249,2007,Líneas,nan,nan,nan,Unidades,266905.0,0.0,23.4
2007-01-01,Bizkaia,País Vasco,Otros,nan,Banda ancha fija,232,2007,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,1.0,0.0,0.0
2007-01-01,Bizkaia,País Vasco,Otros,nan,Telefonía fija,245,2007,Líneas,nan,nan,nan,Unidades,1679.0,0.0,0.1
2007-01-01,Bizkaia,País Vasco,Orange,nan,Banda ancha fija,233,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,16092.0,0.0,1.4
2007-01-01,Bizkaia,País Vasco,Orange,nan,Telefonía fija,246,2007,Líneas,nan,nan,nan,Unidades,2422.0,0.0,0.2
2007-01-01,Bizkaia,País Vasco,Orange,nan,Telefonía móvil,250,2007,Líneas,nan,nan,nan,Unidades,66892.0,0.0,5.9
2007-01-01,Bizkaia,País Vasco,Otros,nan,Banda ancha fija,234,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,7.0,0.0,0.0
2007-01-01,Bizkaia,País Vasco,Resto,nan,Banda ancha fija,471,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,1875.0,0.0,0.2
2007-01-01,Bizkaia,País Vasco,Resto,nan,Telefonía fija,247,2007,Líneas,nan,nan,nan,Unidades,1615.0,0.0,0.1
2007-01-01,Bizkaia,País Vasco,Resto,nan,Telefonía móvil,251,2007,Líneas,nan,nan,nan,Unidades,104736.0,0.0,9.2
2007-01-01,Bizkaia,País Vasco,Vodafone,nan,Banda ancha fija,237,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,6800.0,0.0,0.6
2007-01-01,Bizkaia,País Vasco,Vodafone,nan,Telefonía fija,248,2007,Líneas,nan,nan,nan,Unidades,8538.0,0.0,0.7
2007-01-01,Bizkaia,País Vasco,Vodafone,nan,Telefonía móvil,252,2007,Líneas,nan,nan,nan,Unidades,277337.0,0.0,24.3
2007-01-01,Bizkaia,País Vasco,nan,Accesos instalados FTTH y FTTN,Accesos instalados,225,2007,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,1563.0,0.0,0.1
2007-01-01,Bizkaia,País Vasco,nan,nan,Estaciones Base,717,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,1673.0,0.0
2007-01-01,Bizkaia,País Vasco,nan,nan,Servicios audiovisuales,241,2007,Abonados,nan,nan,nan,Unidades,71646.0,0.0,6.3
2007-01-01,Burgos,Castilla y León,Otros,nan,Banda ancha fija,254,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,1374.0,0.0,0.4
2007-01-01,Burgos,Castilla y León,Otros,nan,Telefonía fija,267,2007,Líneas,nan,nan,nan,Unidades,1121.0,0.0,0.3
2007-01-01,Burgos,Castilla y León,Movistar,nan,Banda ancha fija,255,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,26291.0,0.0,7.2
2007-01-01,Burgos,Castilla y León,Movistar,nan,Telefonía fija,268,2007,Líneas,nan,nan,nan,Unidades,142596.0,0.0,39.0
2007-01-01,Burgos,Castilla y León,Movistar,nan,Telefonía móvil,273,2007,Líneas,nan,nan,nan,Unidades,101102.0,0.0,27.7
2007-01-01,Burgos,Castilla y León,Otros,nan,Banda ancha fija,513,4014,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,15412.0,0.0,4.2
2007-01-01,Burgos,Castilla y León,Otros,nan,Telefonía fija,269,2007,Líneas,nan,nan,nan,Unidades,18529.0,0.0,5.1
2007-01-01,Burgos,Castilla y León,Orange,nan,Banda ancha fija,258,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,9941.0,0.0,2.7
2007-01-01,Burgos,Castilla y León,Orange,nan,Telefonía fija,270,2007,Líneas,nan,nan,nan,Unidades,1105.0,0.0,0.3
2007-01-01,Burgos,Castilla y León,Orange,nan,Telefonía móvil,274,2007,Líneas,nan,nan,nan,Unidades,54899.0,0.0,15.0
2007-01-01,Burgos,Castilla y León,Otros,nan,Banda ancha fija,259,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,5.0,0.0,0.0
2007-01-01,Burgos,Castilla y León,Resto,nan,Banda ancha fija,521,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,2126.0,0.0,0.5
2007-01-01,Burgos,Castilla y León,Resto,nan,Telefonía fija,271,2007,Líneas,nan,nan,nan,Unidades,1652.0,0.0,0.5
2007-01-01,Burgos,Castilla y León,Resto,nan,Telefonía móvil,275,2007,Líneas,nan,nan,nan,Unidades,1188.0,0.0,0.3
2007-01-01,Burgos,Castilla y León,Vodafone,nan,Banda ancha fija,262,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,1542.0,0.0,0.4
2007-01-01,Burgos,Castilla y León,Vodafone,nan,Telefonía fija,272,2007,Líneas,nan,nan,nan,Unidades,1926.0,0.0,0.5
2007-01-01,Burgos,Castilla y León,Vodafone,nan,Telefonía móvil,276,2007,Líneas,nan,nan,nan,Unidades,49422.0,0.0,13.5
2007-01-01,Burgos,Castilla y León,nan,Accesos instalados FTTH y FTTN,Accesos instalados,253,2007,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,8772.0,0.0,2.4
2007-01-01,Burgos,Castilla y León,nan,nan,Estaciones Base,792,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,741.0,0.0
2007-01-01,Burgos,Castilla y León,nan,nan,Servicios audiovisuales,266,2007,Abonados,nan,nan,nan,Unidades,27835.0,0.0,7.6
2007-01-01,Cantabria,Cantabria,Otros,nan,Banda ancha fija,325,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,1859.0,0.0,0.3
2007-01-01,Cantabria,Cantabria,Otros,nan,Telefonía fija,338,2007,Líneas,nan,nan,nan,Unidades,1453.0,0.0,0.3
2007-01-01,Cantabria,Cantabria,Movistar,nan,Banda ancha fija,326,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,46993.0,0.0,8.3
2007-01-01,Cantabria,Cantabria,Movistar,nan,Telefonía fija,339,2007,Líneas,nan,nan,nan,Unidades,174871.0,0.0,30.8
2007-01-01,Cantabria,Cantabria,Movistar,nan,Telefonía móvil,344,2007,Líneas,nan,nan,nan,Unidades,160693.0,0.0,28.3
2007-01-01,Cantabria,Cantabria,Otros,nan,Banda ancha fija,655,4014,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,44076.0,0.0,7.8
2007-01-01,Cantabria,Cantabria,Otros,nan,Telefonía fija,340,2007,Líneas,nan,nan,nan,Unidades,64836.0,0.0,11.4
2007-01-01,Cantabria,Cantabria,Orange,nan,Banda ancha fija,329,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,11191.0,0.0,2.0
2007-01-01,Cantabria,Cantabria,Orange,nan,Telefonía fija,341,2007,Líneas,nan,nan,nan,Unidades,345.0,0.0,0.1
2007-01-01,Cantabria,Cantabria,Orange,nan,Telefonía móvil,345,2007,Líneas,nan,nan,nan,Unidades,83606.0,0.0,14.7
2007-01-01,Cantabria,Cantabria,Otros,nan,Banda ancha fija,330,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,4.0,0.0,0.0
2007-01-01,Cantabria,Cantabria,Resto,nan,Banda ancha fija,663,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,633.0,0.0,0.1
2007-01-01,Cantabria,Cantabria,Resto,nan,Telefonía fija,342,2007,Líneas,nan,nan,nan,Unidades,788.0,0.0,0.1
2007-01-01,Cantabria,Cantabria,Resto,nan,Telefonía móvil,346,2007,Líneas,nan,nan,nan,Unidades,494.0,0.0,0.1
2007-01-01,Cantabria,Cantabria,Vodafone,nan,Banda ancha fija,333,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,3654.0,0.0,0.6
2007-01-01,Cantabria,Cantabria,Vodafone,nan,Telefonía fija,343,2007,Líneas,nan,nan,nan,Unidades,4549.0,0.0,0.8
2007-01-01,Cantabria,Cantabria,Vodafone,nan,Telefonía móvil,347,2007,Líneas,nan,nan,nan,Unidades,64041.0,0.0,11.3
2007-01-01,Cantabria,Cantabria,nan,Accesos instalados FTTH y FTTN,Accesos instalados,324,2007,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,2657.0,0.0,0.5
2007-01-01,Cantabria,Cantabria,nan,nan,Estaciones Base,1005,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,1027.0,0.0
2007-01-01,Cantabria,Cantabria,nan,nan,Servicios audiovisuales,337,2007,Abonados,nan,nan,nan,Unidades,67506.0,0.0,11.9
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Banda ancha fija,699,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,2153.0,0.0,0.4
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Telefonía fija,363,2007,Líneas,nan,nan,nan,Unidades,3604.0,0.0,0.6
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Movistar,nan,Banda ancha fija,351,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,44219.0,0.0,7.8
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Movistar,nan,Telefonía fija,364,2007,Líneas,nan,nan,nan,Unidades,186963.0,0.0,32.9
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Movistar,nan,Telefonía móvil,369,2007,Líneas,nan,nan,nan,Unidades,131082.0,0.0,23.1
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Banda ancha fija,705,4014,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,39641.0,0.0,7.0
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Telefonía fija,365,2007,Líneas,nan,nan,nan,Unidades,45741.0,0.0,8.1
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Orange,nan,Banda ancha fija,354,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,8311.0,0.0,1.5
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Orange,nan,Telefonía fija,366,2007,Líneas,nan,nan,nan,Unidades,491.0,0.0,0.1
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Orange,nan,Telefonía móvil,370,2007,Líneas,nan,nan,nan,Unidades,84314.0,0.0,14.9
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Otros,nan,Banda ancha fija,355,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,4.0,0.0,0.0
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Resto,nan,Banda ancha fija,713,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,691.0,0.0,0.1
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Resto,nan,Telefonía fija,367,2007,Líneas,nan,nan,nan,Unidades,823.0,0.0,0.1
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Resto,nan,Telefonía móvil,371,2007,Líneas,nan,nan,nan,Unidades,2515.0,0.0,0.4
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Vodafone,nan,Banda ancha fija,358,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,4254.0,0.0,0.7
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Vodafone,nan,Telefonía fija,368,2007,Líneas,nan,nan,nan,Unidades,5335.0,0.0,0.9
2007-01-01,Castellón/Castelló,Comunitat Valenciana,Vodafone,nan,Telefonía móvil,372,2007,Líneas,nan,nan,nan,Unidades,91236.0,0.0,16.1
2007-01-01,Castellón/Castelló,Comunitat Valenciana,nan,Accesos instalados FTTH y FTTN,Accesos instalados,348,2007,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,2591.0,0.0,0.5
2007-01-01,Castellón/Castelló,Comunitat Valenciana,nan,nan,Estaciones Base,1080,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,940.0,0.0
2007-01-01,Castellón/Castelló,Comunitat Valenciana,nan,nan,Servicios audiovisuales,362,2007,Abonados,nan,nan,nan,Unidades,54316.0,0.0,9.6
2007-01-01,Ceuta,Ceuta,Otros,nan,Banda ancha fija,747,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,231.0,0.0,0.3
2007-01-01,Ceuta,Ceuta,Otros,nan,Telefonía fija,383,2007,Líneas,nan,nan,nan,Unidades,178.0,0.0,0.2
2007-01-01,Ceuta,Ceuta,Movistar,nan,Banda ancha fija,375,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,9959.0,0.0,13.4
2007-01-01,Ceuta,Ceuta,Movistar,nan,Telefonía fija,384,2007,Líneas,nan,nan,nan,Unidades,22482.0,0.0,30.3
2007-01-01,Ceuta,Ceuta,Movistar,nan,Telefonía móvil,388,2007,Líneas,nan,nan,nan,Unidades,16383.0,0.0,22.1
2007-01-01,Ceuta,Ceuta,Otros,nan,Telefonía fija,385,2007,Líneas,nan,nan,nan,Unidades,32.0,0.0,0.0
2007-01-01,Ceuta,Ceuta,Orange,nan,Banda ancha fija,376,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,920.0,0.0,1.2
2007-01-01,Ceuta,Ceuta,Orange,nan,Telefonía móvil,389,2007,Líneas,nan,nan,nan,Unidades,6800.0,0.0,9.2
2007-01-01,Ceuta,Ceuta,Resto,nan,Banda ancha fija,377,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,7.0,0.0,0.0
2007-01-01,Ceuta,Ceuta,Resto,nan,Telefonía fija,386,2007,Líneas,nan,nan,nan,Unidades,90.0,0.0,0.1
2007-01-01,Ceuta,Ceuta,Resto,nan,Telefonía móvil,390,2007,Líneas,nan,nan,nan,Unidades,180.0,0.0,0.2
2007-01-01,Ceuta,Ceuta,Vodafone,nan,Banda ancha fija,378,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,91.0,0.0,0.1
2007-01-01,Ceuta,Ceuta,Vodafone,nan,Telefonía fija,387,2007,Líneas,nan,nan,nan,Unidades,111.0,0.0,0.1
2007-01-01,Ceuta,Ceuta,Vodafone,nan,Telefonía móvil,391,2007,Líneas,nan,nan,nan,Unidades,4090.0,0.0,5.5
2007-01-01,Ceuta,Ceuta,nan,nan,Estaciones Base,1140,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,66.0,0.0
2007-01-01,Ceuta,Ceuta,nan,nan,Servicios audiovisuales,382,2007,Abonados,nan,nan,nan,Unidades,4197.0,0.0,5.7
2007-01-01,Ciudad Real,Castilla - La Mancha,Otros,nan,Banda ancha fija,787,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,1937.0,0.0,0.4
2007-01-01,Ciudad Real,Castilla - La Mancha,Otros,nan,Telefonía fija,408,2007,Líneas,nan,nan,nan,Unidades,1529.0,0.0,0.3
2007-01-01,Ciudad Real,Castilla - La Mancha,Movistar,nan,Banda ancha fija,395,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,38692.0,0.0,7.6
2007-01-01,Ciudad Real,Castilla - La Mancha,Movistar,nan,Telefonía fija,409,2007,Líneas,nan,nan,nan,Unidades,159274.0,0.0,31.3
2007-01-01,Ciudad Real,Castilla - La Mancha,Movistar,nan,Telefonía móvil,414,2007,Líneas,nan,nan,nan,Unidades,131692.0,0.0,25.9
2007-01-01,Ciudad Real,Castilla - La Mancha,Otros,nan,Banda ancha fija,793,4014,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,8932.0,0.0,1.8
2007-01-01,Ciudad Real,Castilla - La Mancha,Otros,nan,Telefonía fija,410,2007,Líneas,nan,nan,nan,Unidades,11750.0,0.0,2.3
2007-01-01,Ciudad Real,Castilla - La Mancha,Orange,nan,Banda ancha fija,398,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,8204.0,0.0,1.6
2007-01-01,Ciudad Real,Castilla - La Mancha,Orange,nan,Telefonía fija,411,2007,Líneas,nan,nan,nan,Unidades,77.0,0.0,0.0
2007-01-01,Ciudad Real,Castilla - La Mancha,Orange,nan,Telefonía móvil,415,2007,Líneas,nan,nan,nan,Unidades,73135.0,0.0,14.4
2007-01-01,Ciudad Real,Castilla - La Mancha,Otros,nan,Banda ancha fija,399,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,1.0,0.0,0.0
2007-01-01,Ciudad Real,Castilla - La Mancha,Resto,nan,Banda ancha fija,1203,6021,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,4902.0,0.0,0.9
2007-01-01,Ciudad Real,Castilla - La Mancha,Resto,nan,Telefonía fija,412,2007,Líneas,nan,nan,nan,Unidades,1806.0,0.0,0.4
2007-01-01,Ciudad Real,Castilla - La Mancha,Resto,nan,Telefonía móvil,416,2007,Líneas,nan,nan,nan,Unidades,1340.0,0.0,0.3
2007-01-01,Ciudad Real,Castilla - La Mancha,Vodafone,nan,Banda ancha fija,403,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,1220.0,0.0,0.2
2007-01-01,Ciudad Real,Castilla - La Mancha,Vodafone,nan,Telefonía fija,413,2007,Líneas,nan,nan,nan,Unidades,1547.0,0.0,0.3
2007-01-01,Ciudad Real,Castilla - La Mancha,Vodafone,nan,Telefonía móvil,417,2007,Líneas,nan,nan,nan,Unidades,86149.0,0.0,16.9
2007-01-01,Ciudad Real,Castilla - La Mancha,nan,Accesos instalados FTTH y FTTN,Accesos instalados,392,2007,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,2848.0,0.0,0.6
2007-01-01,Ciudad Real,Castilla - La Mancha,nan,nan,Estaciones Base,1215,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,752.0,0.0
2007-01-01,Ciudad Real,Castilla - La Mancha,nan,nan,Servicios audiovisuales,407,2007,Abonados,nan,nan,nan,Unidades,40184.0,0.0,7.9
2007-01-01,Coruña. A,Galicia,Otros,nan,Banda ancha fija,445,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,2211.0,0.0,0.2
2007-01-01,Coruña. A,Galicia,Otros,nan,Telefonía fija,461,2007,Líneas,nan,nan,nan,Unidades,2194.0,0.0,0.2
2007-01-01,Coruña. A,Galicia,Movistar,nan,Banda ancha fija,446,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,69498.0,0.0,6.2
2007-01-01,Coruña. A,Galicia,Movistar,nan,Telefonía fija,462,2007,Líneas,nan,nan,nan,Unidades,346575.0,0.0,30.9
2007-01-01,Coruña. A,Galicia,Movistar,nan,Telefonía móvil,468,2007,Líneas,nan,nan,nan,Unidades,337104.0,0.0,30.1
2007-01-01,Coruña. A,Galicia,Otros,nan,Banda ancha fija,895,4014,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,2382.0,0.0,0.2
2007-01-01,Coruña. A,Galicia,Otros,nan,Telefonía fija,463,2007,Líneas,nan,nan,nan,Unidades,5066.0,0.0,0.5
2007-01-01,Coruña. A,Galicia,Orange,nan,Banda ancha fija,449,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,14548.0,0.0,1.3
2007-01-01,Coruña. A,Galicia,Orange,nan,Telefonía fija,464,2007,Líneas,nan,nan,nan,Unidades,629.0,0.0,0.1
2007-01-01,Coruña. A,Galicia,Orange,nan,Telefonía móvil,469,2007,Líneas,nan,nan,nan,Unidades,80075.0,0.0,7.1
2007-01-01,Coruña. A,Galicia,Otros,nan,Banda ancha fija,1353,6021,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,65867.0,0.0,5.8999999999999995
2007-01-01,Coruña. A,Galicia,Otros,nan,Telefonía fija,465,2007,Líneas,nan,nan,nan,Unidades,121522.0,0.0,10.8
2007-01-01,Coruña. A,Galicia,Resto,nan,Banda ancha fija,1362,6021,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,931.0,0.0,0.1
2007-01-01,Coruña. A,Galicia,Resto,nan,Telefonía fija,466,2007,Líneas,nan,nan,nan,Unidades,2603.0,0.0,0.2
2007-01-01,Coruña. A,Galicia,Resto,nan,Telefonía móvil,470,2007,Líneas,nan,nan,nan,Unidades,3693.0,0.0,0.3
2007-01-01,Coruña. A,Galicia,Vodafone,nan,Banda ancha fija,456,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,3696.0,0.0,0.3
2007-01-01,Coruña. A,Galicia,Vodafone,nan,Telefonía fija,467,2007,Líneas,nan,nan,nan,Unidades,4684.0,0.0,0.4
2007-01-01,Coruña. A,Galicia,Vodafone,nan,Telefonía móvil,471,2007,Líneas,nan,nan,nan,Unidades,227049.0,0.0,20.2
2007-01-01,Coruña. A,Galicia,nan,Accesos instalados FTTH y FTTN,Accesos instalados,444,2007,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,4297.0,0.0,0.4
2007-01-01,Coruña. A,Galicia,nan,nan,Estaciones Base,1374,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,1937.0,0.0
2007-01-01,Coruña. A,Galicia,nan,nan,Servicios audiovisuales,460,2007,Abonados,nan,nan,nan,Unidades,81751.0,0.0,7.3
2007-01-01,Cuenca,Castilla - La Mancha,Otros,nan,Banda ancha fija,473,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,549.0,0.0,0.3
2007-01-01,Cuenca,Castilla - La Mancha,Otros,nan,Telefonía fija,484,2007,Líneas,nan,nan,nan,Unidades,437.0,0.0,0.2
2007-01-01,Cuenca,Castilla - La Mancha,Movistar,nan,Banda ancha fija,474,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,13980.0,0.0,6.6
2007-01-01,Cuenca,Castilla - La Mancha,Movistar,nan,Telefonía fija,485,2007,Líneas,nan,nan,nan,Unidades,77530.0,0.0,36.7
2007-01-01,Cuenca,Castilla - La Mancha,Movistar,nan,Telefonía móvil,490,2007,Líneas,nan,nan,nan,Unidades,59487.0,0.0,28.2
2007-01-01,Cuenca,Castilla - La Mancha,Otros,nan,Banda ancha fija,475,2007,Líneas,Líneas banda ancha HFC,nan,nan,Unidades,3845.0,0.0,1.8
2007-01-01,Cuenca,Castilla - La Mancha,Otros,nan,Telefonía fija,486,2007,Líneas,nan,nan,nan,Unidades,4772.0,0.0,2.3
2007-01-01,Cuenca,Castilla - La Mancha,Orange,nan,Banda ancha fija,476,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,2709.0,0.0,1.3
2007-01-01,Cuenca,Castilla - La Mancha,Orange,nan,Telefonía fija,487,2007,Líneas,nan,nan,nan,Unidades,124.0,0.0,0.1
2007-01-01,Cuenca,Castilla - La Mancha,Orange,nan,Telefonía móvil,491,2007,Líneas,nan,nan,nan,Unidades,23288.0,0.0,11.0
2007-01-01,Cuenca,Castilla - La Mancha,Resto,nan,Banda ancha fija,955,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,53.0,0.0,0.0
2007-01-01,Cuenca,Castilla - La Mancha,Resto,nan,Telefonía fija,488,2007,Líneas,nan,nan,nan,Unidades,683.0,0.0,0.3
2007-01-01,Cuenca,Castilla - La Mancha,Resto,nan,Telefonía móvil,492,2007,Líneas,nan,nan,nan,Unidades,411.0,0.0,0.2
2007-01-01,Cuenca,Castilla - La Mancha,Vodafone,nan,Banda ancha fija,479,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,448.0,0.0,0.2
2007-01-01,Cuenca,Castilla - La Mancha,Vodafone,nan,Telefonía fija,489,2007,Líneas,nan,nan,nan,Unidades,562.0,0.0,0.3
2007-01-01,Cuenca,Castilla - La Mancha,Vodafone,nan,Telefonía móvil,493,2007,Líneas,nan,nan,nan,Unidades,17429.0,0.0,8.3
2007-01-01,Cuenca,Castilla - La Mancha,nan,Accesos instalados FTTH y FTTN,Accesos instalados,472,2007,Nº de accesos  por tipo de acceso,nan,nan,nan,Unidades,3819.0,0.0,1.8
2007-01-01,Cuenca,Castilla - La Mancha,nan,nan,Estaciones Base,1443,6021,Nº de estaciones base en redes de acceso móvil,nan,Estaciones base GPRS,nan,Unidades,0.0,500.0,0.0
2007-01-01,Cuenca,Castilla - La Mancha,nan,nan,Servicios audiovisuales,483,2007,Abonados,nan,nan,nan,Unidades,11465.0,0.0,5.4
2007-01-01,Cáceres,Extremadura,Otros,nan,Banda ancha fija,278,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,3125.0,0.0,0.8
2007-01-01,Cáceres,Extremadura,Otros,nan,Telefonía fija,289,2007,Líneas,nan,nan,nan,Unidades,2461.0,0.0,0.6
2007-01-01,Cáceres,Extremadura,Movistar,nan,Banda ancha fija,279,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,32840.0,0.0,8.1
2007-01-01,Cáceres,Extremadura,Movistar,nan,Telefonía fija,290,2007,Líneas,nan,nan,nan,Unidades,143715.0,0.0,35.2
2007-01-01,Cáceres,Extremadura,Movistar,nan,Telefonía móvil,295,2007,Líneas,nan,nan,nan,Unidades,110607.0,0.0,27.1
2007-01-01,Cáceres,Extremadura,Otros,nan,Banda ancha fija,280,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,7.0,0.0,0.0
2007-01-01,Cáceres,Extremadura,Otros,nan,Telefonía fija,291,2007,Líneas,nan,nan,nan,Unidades,1897.0,0.0,0.5
2007-01-01,Cáceres,Extremadura,Orange,nan,Banda ancha fija,281,2007,Líneas,Líneas banda ancha xDSL,nan,nan,Unidades,8952.0,0.0,2.2
2007-01-01,Cáceres,Extremadura,Orange,nan,Telefonía fija,292,2007,Líneas,nan,nan,nan,Unidades,492.0,0.0,0.1
2007-01-01,Cáceres,Extremadura,Orange,nan,Telefonía móvil,296,2007,Líneas,nan,nan,nan,Unidades,47378.0,0.0,11.6
2007-01-01,Cáceres,Extremadura,Resto,nan,Banda ancha fija,565,4014,Líneas,Líneas banda ancha otras tecnologías,nan,nan,Unidades,941.0,0.0,0.30000000000000004
2007-01-01,Cáceres,Extremadura,Resto,nan,Telefonía fija,293,2007,Líneas,nan,nan,nan,Unidades,1806.0,0.0,0.4
